Molecule_id,Canonical_SMILES,Source
BRD-K50388907,CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c1ccc(Cl)cc1,S2
BRD-K50388960,CC(C)CC#Cc1ccc(cc1)[C@H]1[C@H](CO)N2[C@H]1CN(CC2=O)C(=O)c1cccc(F)c1,S2
BRD-K50398167,Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,S2
BRD-K50404714,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)CC(F)(F)F)OCc2ccccc2-c3c(C1=O)n(C)c4ccccc34,S2
BRD-K50406511,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,S2
BRD-K50408407,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3ccccc3F)cc2OC[C@H](C)N(CC2CC2)C[C@H]1C,S2
BRD-K50413145,CO[C@@H]1CC[C@H]2CCOc3c(cccc3C(=O)N(C)C[C@H](OC)[C@H](C)C(=O)N(C)C[C@@H]1O2)C#N,S2
BRD-K50417881,CCN1CCC[C@H]1CNC(=O)c1c(O)c(CC)cc(Cl)c1OC,S2
BRD-K50422030,Cc1ncsc1CCCl,S2
BRD-K50435683,CO[C@H]1CC[C@H]2CCN(C)C(=O)CCCN(C)C(=O)c3cccc(C#N)c3OC[C@H]1O2,S2
BRD-K50462936,CO[C@H]1CC[C@H]2CCN(C)C(=O)CCCN(C)C(=O)c3cc(ccc3OC[C@H]1O2)C#N,S2
BRD-K50464341,COc1cc2CCN(C)[C@@H]3Cc4ccc(OC(=O)c5ccc(cc5)[N+](=O)[O-])c(Oc6ccc(C[C@@H]7N(C)CCc8cc(OC)c(Oc(c1OC)c32)cc78)cc6)c4,S2
BRD-K50472386,CC(=O)N1[C@H](CO)[C@H]([C@H]1CNC(=O)CN1CCOCC1)c1ccccc1,S2
BRD-K50493736,CCCN(CCC)c1nc(Cl)nc2ccccc12,S2
BRD-K50495309,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,S2
BRD-K50505048,Cc1onc(C(=O)N2CCN(CC2)C(c2ccccc2)c2ccccc2)c1Br,S2
BRD-K50510764,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2cccc(c2)C(F)(F)F)OCc3cn(CCCC1=O)nn3,S2
BRD-K50513128,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2cccnc2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45,S2
BRD-K50521229,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccccc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O,S2
BRD-K50532160,C(Nc1ncnc2ccc(cc12)c3ccc4OCCOc4c3)c5cccnc5,S2
BRD-K50558304,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc(F)cc2)Oc3ccc(NS(=O)(=O)c4ccccc4)cc3C1=O,S2
BRD-K50570214,CCC(=O)N1[C@@H]([C@@H](CO)[C@@H]2Cn3c(cccc3=O)[C@H]12)C(=O)N1CCCCC1,S2
BRD-K50572265,CN(C)C(=O)C[C@H]1CC[C@H]2[C@@H](COc3ccc(NC(=O)NCc4ccccc4)cc3C(=O)N2C)O1,S2
BRD-K50576452,COc1ccccc1-c1cccc(c1)-c1nc(cc2CN([C@H](CCO)c12)[S@](=O)C(C)(C)C)C(=O)N1CCOCC1,S2
BRD-K50580743,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc3OCOc3c2)OCc4cn(CCCC1=O)nn4,S2
BRD-K50587003,C[C@H](NC(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(cc23)N(C)C)[C@@H](CO)O1)c4ccccc4,S2
BRD-K50590187,COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O,S2
BRD-K50598383,Cc1ccccc1-c1ccc(cc1)[C@H]1[C@H]2CN(C[C@@H]1N2)C(=O)C1CCC1,S2
BRD-K50605719,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCc3cn(CCCC1=O)nn3,S2
BRD-K50608366,CCC(=O)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2OC[C@@H]1C)OC,S2
BRD-K50608891,CN(C)Cc1cn(CC[C@H]2CC[C@@H](NC(=O)Cc3cccnc3)[C@H](CO)O2)nn1,S2
BRD-K50611992,OC[C@@H]1O[C@H](CC(=O)NCc2ccc(Oc3ccccc3)cc2)CC[C@@H]1NC(=O)c1ccc2OCOc2c1,S2
BRD-K50634134,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc4ccc(NC(=O)Nc5ccc6OCOc6c5)cc4C1=O,S2
BRD-K50639228,C[C@@H](O)C#Cc1cnc2O[C@@H](CN(C)CC3CCOCC3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1,S2
BRD-K50641952,CS(=O)(=O)Nc1ccc2O[C@@H]3[C@@H](C[C@H](CC(=O)NCc4ccccn4)O[C@H]3CO)c2c1,S2
BRD-K50648023,CO[C@@H](CN(C)Cc1cc(F)ccc1F)[C@H](C)CN([C@@H](C)CO)C(=O)Nc1ccc(cc1)C(F)(F)F,S2
BRD-K50655333,OC[C@H]1[C@@H]([C@H]2CN(CC(=O)N12)C(=O)CN1CCOCC1)c1ccc(cc1)-c1cccc(F)c1,S2
BRD-K50657769,Cc1ccc(cc1)S(=O)(=O)N[C@H]1CC[C@H](CCNC(=O)c2ccccc2F)O[C@@H]1CO,S2
BRD-K50659736,Cc1cccc(NC(=O)CCC(=O)O)c1,S2
BRD-K50660797,Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c1ccc(O)c(O)c1,S2
BRD-K50665432,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccc(F)c2)OCc3ccccc3-c4ccccc4C1=O,S2
BRD-K50667779,C[C@@H](NC(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)c4cccnc4)cc23)[C@H](CO)O1)c5ccccc5,S2
BRD-K50670216,CN(C)C(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4ccncc4)c3=O)[C@@H]1N2CC1CC1,S2
BRD-K50673380,CCC(=O)Nc1ccc2c(OC[C@@H](C)N(C[C@@H](C)[C@H](CN(C)C2=O)OC)C(=O)c2ccc(F)cc2)c1,S2
BRD-K50691590,CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)C1=CNC=CN1)B(O)O,S2
BRD-K50694553,CN(C)C(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(C4=CCCC4)c3=O)[C@@H]2N1C(=O)c1ccccc1F,S2
BRD-K50696746,CNC[C@H]1Oc2ncc(C#Cc3cccc(OC)c3)cc2C(=O)N(C[C@H]1C)[C@H](C)CO,S2
BRD-K50711164,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,S2
BRD-K50716931,Cc1noc(C)c1NC(=O)N1C[C@@H](O)COC[C@@H]2O[C@H](CC(=O)N3CCc4ccccc4C3)CC[C@@H]12,S2
BRD-K50720187,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,S2
BRD-K50727748,COc1ccc(cc1)-c1ccc2[C@@H]3[C@H](Cn2c1=O)[C@@H](CO)[C@@H](N3C(=O)NC(C)C)C(=O)NCC1CC1,S2
BRD-K50728502,COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1ccc2OCOc2c1)C[C@]31CCN(CC1)C(=O)Nc1c(C)noc1C,S2
BRD-K50733069,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(cc2)C(F)(F)F)OCc3ccccc3-c4ccccc4C1=O,S2
BRD-K50737884,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)C2CC2)OCc3ccccc3-c4ccccc4C1=O,S2
BRD-K50739913,COc1ccccc1-c1ccc(cc1)[C@@H]1[C@@H](CO)N[C@H]1C#N,S2
BRD-K50746423,Fc1ccc(cc1)S(=O)(=O)N2CCN(CC2)S(=O)(=O)c3ccc4OCCOc4c3,S2
BRD-K50748030,COc1ccc(cc1)-c1ccc2N[C@@H](CO)[C@H]3CCN([C@H]3c2c1)C(=O)CN1CCOCC1,S2
BRD-K50754265,COc1cccc(NC(=O)N(C)C[C@H]2OCc3cnnn3CCCC(=O)N(C[C@H]2C)[C@@H](C)CO)c1,S2
BRD-K50755896,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3cccc(F)c3)cc2OC[C@H](C)N(C[C@H]1C)C(C)=O,S2
BRD-K50761336,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2c(C)noc2C)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45,S2
BRD-K50776152,Cc1ccc(cc1)n2c(N)c(C#N)c(c(C#N)c2=O)c3ccccc3,S2
BRD-K50777342,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(F)cc2)Oc3c(NC(=O)Nc4ccc(cc4)C(F)(F)F)cccc3C1=O,S2
BRD-K50790730,COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]31CN(Cc2ccccc2)C1)C(=O)c1cccnc1,S2
BRD-K50791850,COc1ccc(CNC(=O)C[C@@H]2CC[C@H]3[C@@H](COc4ccc(NC(=O)C(C)C)cc4C(=O)N3C)O2)cc1,S2
BRD-K50791983,CC(C)NC(=O)N1[C@@H](CO)[C@@H]([C@H]1C#N)c1ccc(cc1)-c1ccc(F)cc1,S2
BRD-K50795058,C\C=C\c1ccc(cc1)[C@H]1[C@H](CO)N2CCCCN(C[C@@H]12)C(=O)Cc1cccnc1,S2
BRD-K50795243,OC[C@H]1Nc2ccc(cc2[C@@H]2[C@H]1CCN2C(=O)Cc1ccncc1)-c1ccccc1F,S2
BRD-K50799972,COc1ccccc1-c1cccc(c1)-c1nc(cc2CN([C@@H](CCO)c12)[S@@](=O)C(C)(C)C)C(=O)NCc1ccncc1,S2
BRD-K50801330,COc1ccccc1C#Cc2cnc3O[C@H](CN(C)S(=O)(=O)c4cn(C)cn4)[C@H](C)CN([C@H](C)CO)C(=O)c3c2,S2
BRD-K50805111,CCC(=O)Nc1ccc2c(OC[C@@H](C)N(CCc3ccccc3)C[C@@H](C)[C@H](CN(C)C2=O)OC)c1,S2
BRD-K50808811,COc1ccccc1NC(=O)N[C@H]1CC[C@@H](CC(=O)NCc2ccc(Cl)c(Cl)c2)O[C@H]1CO,S2
BRD-K50819157,CO[C@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@@H](C)N(Cc2ccccc2OC)C[C@H]1C,S2
BRD-K50822286,CCC(=O)N1CC[C@@H]2[C@H]1c1cc(ccc1N(C)[C@H]2CO)C#Cc1cccc(F)c1,S2
BRD-K50827439,OC[C@H]1[C@H]([C@@H]2CN(CCCCN12)S(=O)(=O)c1cccs1)c1ccc(\C=C\c2ccccc2)cc1,S2
BRD-K50832163,CO[C@@H](CN(C)Cc1cc(F)ccc1F)[C@@H](C)CN([C@@H](C)CO)S(=O)(=O)c1ccc(Cl)cc1,S2
BRD-K50836978,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,S2
BRD-K50841342,Oc1c(CC=C)cccc1C=NNC(=O)CN2CCN(Cc3ccccc3)CC2,S2
BRD-K50845321,CN1[C@H]2CC[C@@H](CC(=O)NC3CCCC3)O[C@@H]2COc2ccc(NC(=O)c3cc(C)on3)cc2C1=O,S2
BRD-K50846154,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O,S2
BRD-K50859149,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,S2
BRD-K50866992,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)c3c[nH]c4ccccc34,S2
BRD-K50868745,O[C@@H]1COC[C@H]2O[C@@H](CC(=O)NCCCN3CCOCC3)CC[C@@H]2N(C1)C(=O)c1ccccc1,S2
BRD-K50876388,CO[C@H]1CC[C@H]2CCOc3ccc(cc3C(=O)N(C)C[C@@H](C)C(=O)N(C)C[C@H]1O2)C#N,S2
BRD-K50883617,COc1ccccc1-c1cn(CC[C@H]2CC[C@@H](NC(=O)c3cnccn3)[C@H](CO)O2)nn1,S2
BRD-K50887310,CN1CCN(CC1)C(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)c2ccccc2F)O1,S2
BRD-K50890172,CCCC(=O)N1C[C@]2(CCN(CC2)S(=O)(=O)CC)c2c([C@H]1CO)n(C)c1cc(OC)ccc21,S2
BRD-K50891186,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(cc2)-c2ccc(cc2)C(C)=O)CC1,S2
BRD-K50893227,OC[C@@H]1[C@@H]([C@H](CNC(=O)c2ccncc2)N1CC1CCCC1)c1ccccc1,S2
BRD-K50907285,NC(=O)C1CCN(CC1)c1nc(cs1)-c1ccc2OCCc2c1,S2
BRD-K50916779,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)CCC(F)(F)F)cc3C1=O,S2
BRD-K50929556,CO[C@H](CN(C)Cc1cc(F)ccc1F)[C@@H](C)CN([C@@H](C)CO)C(=O)Nc1ccc(F)cc1,S2
BRD-K50938287,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,S2
BRD-K50938786,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,S2
BRD-K50938873,OC[C@@H]1O[C@@H](CC(=O)NCc2cc(F)ccc2F)C[C@@H]3[C@H]1Oc4ccc(NC(=O)C5CCOCC5)cc34,S2
BRD-K50943704,CO[C@@H]1CC[C@H]2CCN(C)C(=O)CCCN(C)C(=O)c3cccc(C#N)c3OC[C@@H]1O2,S2
BRD-K50949213,CN1CCN(CC1)C(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(-c4cncnc4)c3=O)[C@@H]2N1CC1CC1,S2
BRD-K50953983,COc1cccc(CN2C[C@]3(CCN(CC3)S(C)(=O)=O)c3c([C@@H]2CO)n(C)c2cc(OC)ccc32)c1,S2
BRD-K50965411,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Cc2ccncc2)Oc3cc(C#Cc4ccccc4F)ccc3S1(=O)=O,S2
BRD-K50974880,CCS(=O)(=O)Nc1ccc2OC[C@@H]3O[C@H](CC(=O)NCCOC)CC[C@@H]3N(C)C(=O)c2c1,S2
BRD-K50981189,CO[C@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@H](C)N(Cc2ccccc2OC)C[C@@H]1C,S2
BRD-K50984462,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3ccccc3F)ccc2OC[C@@H](C)NC[C@@H]1C,S2
BRD-K50985433,O=S(=O)(N1CCN(CC1)S(=O)(=O)c2ccc3OCCOc3c2)c4ccco4,S2
BRD-K50986888,CCCC#Cc1ccc(cc1)[C@@H]1[C@H](CO)N([C@H]1C#N)S(C)(=O)=O,S2
BRD-K50990408,COc1ccccc1CN1[C@H]2CNC[C@@H]1[C@H]2c1ccc(cc1)-c1cccc(c1)C#N,S2
BRD-K51004501,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)Oc3cc(ccc3S1(=O)=O)c4cccc(C#N)c4,S2
BRD-K51018020,Oc1cc(ccc1C(=O)c2ccccc2)N3CCOCC3,S2
BRD-K51019170,CC(C)OC(=O)N(C)C[C@@H]1OCc2ccccc2-c3ccccc3C(=O)N(C[C@@H]1C)[C@H](C)CO,S2
BRD-K51030799,COc1cccc(CN2C[C@]3(CN(C)C3)c3c([C@H]2CO)n(C)c2cc(OC)ccc32)c1,S2
BRD-K51031805,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccncc2)Oc3cc(C#CCN(C)C)ccc3S1(=O)=O,S2
BRD-K51033547,COc1cccc(c1)[C@]1(O)CCCC[C@H]1CN(C)C,S2
BRD-K51034923,COc1cccc(c1)S(=O)(=O)Nc2ccc3O[C@@H]4[C@@H](C[C@H](CC(=O)N5CCCCC5)O[C@H]4CO)c3c2,S2
BRD-K51036109,CS(=O)(=O)N1[C@@H]([C@@H](CO)[C@@H]2Cn3c(ccc(C4=CCCC4)c3=O)[C@H]12)C(=O)NCCc1ccncc1,S2
BRD-K51040159,CCS(=O)(=O)Nc1ccc2OC[C@@H](C)N(Cc3ccccn3)C[C@@H](C)[C@H](CN(C)C(=O)c2c1)OC,S2
BRD-K51041684,CC(C)(C)[S@](=O)N1Cc2cc(nc(c2[C@@H]1CCO)-c1cccc(c1)-c1cccnc1)C(=O)N1CCc2ccccc2C1,S2
BRD-K51047687,COc1ccc(CN(C)C[C@H]2Oc3c(NC(=O)Nc4ccc(cc4)C(F)(F)F)cccc3C(=O)N(C[C@@H]2C)[C@@H](C)CO)cc1,S2
BRD-K51050139,OC[C@H]1[C@H]2[C@H](CN(C(=O)Nc3cc(F)ccc3F)c3ccccc23)N1Cc1cccnc1,S2
BRD-K51050762,OC[C@@H]1O[C@H](CC(=O)N2CCc3ccccc3C2)CC[C@H]1NC(=O)Nc1cc(F)ccc1F,S2
BRD-K51052187,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)c3ccccc3OC)cc2OC[C@H](C)N(C[C@@H]1C)C(C)=O,S2
BRD-K51066026,Nc1ccc2c[nH]nc2c1,S2
BRD-K51068004,O[C@@H]1COC[C@@H]2O[C@H](CC(=O)Nc3nccs3)CC[C@H]2N(Cc2cc(F)cc(F)c2)C1,S2
BRD-K51072560,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2cccc(c2)C(=O)O)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45,S2
BRD-K51073125,NCCCCNCCCN1c2ccccc2Sc2ccc(Cl)cc12,S2
BRD-K51083659,COc1ccc(cc1)S(=O)(=O)Nc2ccc3O[C@@H](CN(C)S(=O)(=O)c4ccc(OC)cc4)[C@@H](C)CN([C@H](C)CO)C(=O)Cc3c2,S2
BRD-K51088127,CO[C@@H]1CC[C@@H]2CCN(C)C(=O)[C@@H](C)[C@H](CN(C)C(=O)c3cc(ccc3OC[C@H]1O2)C#N)OC,S2
BRD-K51095933,C[C@@]12CC[C@H]3[C@@H](CCc4cc(OS(=O)(=O)O)ccc34)[C@@H]2CCC1=O,S2
BRD-K51102238,OC[C@H]1Nc2ccc(cc2[C@@H]2[C@H]1CCN2C(=O)Cc1ccccn1)-c1cccc(F)c1,S2
BRD-K51106788,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Oc2ccccc2)OCc3cn(CCCC1=O)nn3,S2
BRD-K51106827,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(C)cc2)OCc3cn(CCCC1=O)nn3,S2
BRD-K51126483,Cc1nc2ccccn2c1C(O)(c1ccccc1)c1ccccc1,S2
BRD-K51126488,CN(C)C(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)Nc4ccc(F)cc4)cc23)[C@H](CO)O1,S2
BRD-K51133104,OC[C@H]1Nc2ccc(Br)cc2[C@@H]2[C@H]1CCN2C(=O)Cc1ccncc1,S2
BRD-K51134784,COc1ccc2c3c([C@@H](CO)N(C[C@]33CN(Cc4ccncc4)C3)C(=O)CC3CC3)n(C)c2c1,S2
BRD-K51140856,C(Nc1ncnc2ccc(cc12)c3ccc4OCCOc4c3)c5cccs5,S2
BRD-K51141297,CO[C@@H](CN(C)S(=O)(=O)c1cn(C)cn1)[C@H](C)CN([C@H](C)CO)C(=O)Nc1ccc(F)cc1,S2
BRD-K51143622,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)N[C@H](C)c2ccccc2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45,S2
BRD-K51147043,OC[C@@H]1[C@H]2Cn3c(ccc(-c4ccncc4)c3=O)[C@H]2N(Cc2ccncc2)[C@H]1C(=O)NCC(F)(F)F,S2
BRD-K51147721,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@H](C)N(C[C@@H]1C)C(=O)CN1CCOCC1,S2
BRD-K51155404,Cc1ccc2oc(NC3=NC4=C(C(=O)CCC4)C4(CCCC4)N3)nc2c1,S2
BRD-K51164721,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)C)cccc3C1=O,S2
BRD-K51166678,C(N1C[C@H]2N[C@@H](C1)[C@@H]2c1ccc(cc1)-c1cccnc1)c1ccc2OCOc2c1,S2
BRD-K51169491,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)C2CCC2)Oc3cc(ccc3S1(=O)=O)c4ccc(cc4)C(=O)N(C)C,S2
BRD-K51179640,CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)NC(C)C)ccc2OC[C@@H](C)N(Cc2ccccc2)C[C@H]1C,S2
BRD-K51181663,COc1ccccc1C(=O)Nc1ccc2OC[C@@H]3O[C@H](CC(=O)NCCc4ccncc4)CC[C@H]3N(C)C(=O)c2c1,S2
BRD-K51186655,C[C@@H](NC(=O)C[C@@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)C4CCOCC4)cc23)[C@H](CO)O1)c5ccccc5,S2
BRD-K51189903,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(F)cc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O,S2
BRD-K51197994,COc1cccc(CN(C)C[C@H]2OCc3cn(CCCC(=O)N(C[C@H]2C)[C@H](C)CO)nn3)c1,S2
BRD-K51201721,CS(=O)(=O)Nc1ccc2O[C@@H]3[C@@H](C[C@H](CC(=O)NC4CCCC4)O[C@@H]3CO)c2c1,S2
BRD-K51202492,COCC#Cc1cnc2O[C@@H](CN(C)C(=O)Nc3cc(F)ccc3F)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1,S2
BRD-K51207550,CCc1cc(ccn1)C(S)=N,S2
BRD-K51216807,COc1ccc(NC(=O)N(C)C[C@H]2Oc3c(NC(=O)c4cc(C)nn4C)cccc3C(=O)N(C[C@@H]2C)[C@H](C)CO)cc1,S2
BRD-K51217456,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@@H](C)N(C[C@@H]1C)C(=O)c1cccnc1,S2
BRD-K51218228,OC[C@H]1N[C@@H](CN(CC2CCC2)C(=O)c2ccc(F)cc2)[C@H]1c1ccccc1,S2
BRD-K51220638,CN1[C@@H](CO)[C@H]2CCN([C@H]2c2cc(ccc12)-c1ccccc1F)C(=O)Cc1ccccn1,S2
BRD-K51223576,NC(=O)C(=Cc1ccc(O)c(O)c1)C#N,S2
BRD-K51234905,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2cnccn2)Oc3ncc(cc3C1=O)c4ccccc4F,S2
BRD-K51237366,COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CN(C1)C(=O)Nc1ccccc1)C(=O)Nc1ccc(F)cc1,S2
BRD-K51241952,OC[C@H]1O[C@@H](CCn2cc(Cc3ccccc3)nn2)CC[C@H]1NC(=O)Nc1cccc(Cl)c1,S2
BRD-K51252203,CC(C)C#Cc1cnc2O[C@@H](CN(C)Cc3cncnc3)[C@H](C)CN([C@H](C)CO)C(=O)c2c1,S2
BRD-K51256476,Cn1cnc(CCNC(=O)C[C@H]2CC[C@H]3[C@@H](COC[C@@H](O)CN3C(=O)Nc3ccc(cc3)C(F)(F)F)O2)c1,S2
BRD-K51257364,CCC(=O)N1C[C@@H](O)COC[C@H]2O[C@@H](CC(=O)NCc3cc(F)cc(F)c3)CC[C@H]12,S2
BRD-K51266459,COc1ccccc1CNC(=O)C[C@H]2C[C@@H]3[C@@H](Oc4ccc(NS(=O)(=O)c5ccc(F)cc5)cc34)[C@@H](CO)O2,S2
BRD-K51267267,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)c4cccs4)cccc3C1=O,S2
BRD-K51276371,CCCCc1c([nH]c2nccnc12)c3ccc(OC)cc3,S2
BRD-K51285422,COc1ccc2c3c([C@@H](CO)N(Cc4ccncc4)C[C@]33CN(C3)C(=O)C3CCCCC3)n(C)c2c1,S2
BRD-K51287451,OC[C@H]1O[C@H](CC(=O)NCCc2ccccc2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)c5ccc6OCOc6c5)cc34,S2
BRD-K51288770,COc1ccc2c3c([C@@H](CO)N(Cc4cccnc4)C[C@]33CN(C3)C(=O)c3cccnc3)n(C)c2c1,S2
BRD-K51290057,CC(C)(C)c1cc(cc(c1)C(C)(C)C)C(=O)C=Cc2ccc(cc2)C(=O)O,S2
BRD-K51296348,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccccc2)OCc3cn(CCCC1=O)nn3,S2
BRD-K51302260,Fc1ccc2sn(-c3ccccc3Cl)c(=O)c2c1,S2
BRD-K51313569,CC(=O)c1c(C)c2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n(C2CCCC2)c1=O,S2
BRD-K51318897,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,S2
BRD-K51320264,CC(C)c1ccc(/C=C/C(=O)NC2=NCCS2)cc1,S2
BRD-K51322285,COc1cccc(NC(=O)N2C[C@@H](O)COC[C@H]3O[C@H](CC(=O)N(C)C)CC[C@H]23)c1,S2
BRD-K51328581,COCC(=O)Nc1ccc2OC[C@H](C)N(C[C@@H](C)[C@@H](CN(C)C(=O)c2c1)OC)C(=O)c1ccccc1,S2
BRD-K51329831,COc1ccc(cc1)-c1ccc(cc1)[C@H]1[C@@H](CO)N2[C@H]1CN(CC2=O)C(=O)C1CC1,S2
BRD-K51338042,COc1cccc(c1)-c1ccc(cc1)[C@@H]1[C@H]2CN(C[C@@H]1N2)C(=O)C1CCOCC1,S2
BRD-K51339020,OC[C@H]1O[C@H](CC(=O)NCCCN2CCOCC2)C=C[C@@H]1NS(=O)(=O)c1ccccc1F,S2
BRD-K51349050,OC[C@H]1[C@@H]([C@@H]2CN(CC(=O)N12)C(=O)c1cnccn1)c1ccc(cc1)-c1cccc(F)c1,S2
BRD-K51350053,CN(C)CCOc1ccc(cc1)C(\c1ccccc1)=C(\CCCl)c1ccccc1,S2
BRD-K51350137,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(cc2)c3ccccc3)Oc4ccc(NC(=O)CCN5CCOCC5)cc4C1=O,S2
BRD-K51358551,OC[C@H]1[C@H]([C@H]2CN(CCCCN12)S(=O)(=O)c1ccccc1)c1ccc(cc1)C#CC1CCCC1,S2
BRD-K51360326,OC[C@@H]1O[C@@H](CC(=O)NC2CCCCC2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)c5ccc6OCOc6c5)cc34,S2
BRD-K51361049,COc1cccc(CNC(=O)c2cc3CN([C@H](CCO)c3c(n2)-c2cccc(c2)-c2cccc(c2)C#N)[S@](=O)C(C)(C)C)c1,S2
